"prior","ball_selected","ball_value","knows_endowment","donation_percentage","donation_amount","welfare_tradeoff_rating","empathy_rating","time_taken","low_value_color","high_value_color","question_order","agent_name","comprehension_check_1","comprehension_check_2","bot_check","gender","age","comp1_correct","comp2_correct","pid"
"poor","low_value",20,"true",100,20,7,7,3.259,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Olivia","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,103
"poor","high_value",100,"true",15,15,3,2,9.565,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Elizabeth","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,103
"poor","low_value",20,"false",25,5,3,2,5.782,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Amelia","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,103
"poor","high_value",100,"false",15,15,5,4,9.191,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Sarah","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,103
"poor","high_value",100,"false",100,100,7,7,5.451,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Ava","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,103
"poor","high_value",100,"true",50,50,6,5,6.988,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Betty","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,103
"poor","low_value",20,"true",50,10,6,6,5.94,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Linda","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,103
"poor","low_value",20,"true",25,5,3,2,6.38,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Isabella","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,103
"poor","high_value",100,"false",50,50,6,5,8.991,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Jennifer","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,103
"poor","high_value",100,"true",25,25,3,2,5.356,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Charlotte","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,103
"poor","low_value",20,"true",0,0,1,1,4.982,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Susan","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,103
"rich","high_value",100,"false",100,100,7,7,5.134,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Stephanie","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","low_value",20,"true",25,5,4,5,8.389,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Mary","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","high_value",100,"true",50,50,5,6,5.456,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Jessica","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","high_value",100,"false",75,75,6,6,8.477,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Linda","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","low_value",20,"true",100,20,7,7,3.345,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Julia","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","low_value",20,"false",75,15,6,6,7.862,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Jennifer","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","low_value",20,"false",100,20,5,6,5.863,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Sarah","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","high_value",100,"false",50,50,6,6,3.43,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Charlotte","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","high_value",100,"true",0,0,1,1,3.511,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Betty","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","low_value",20,"true",75,15,5,5,5.069,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Nancy","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","low_value",20,"false",50,10,4,5,3.474,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Patricia","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","low_value",20,"false",0,0,1,1,2.967,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Ava","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","low_value",20,"true",15,3,3,2,7.431,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Olivia","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","low_value",20,"true",50,10,5,5,4.995,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Emma","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","high_value",100,"true",100,100,7,7,3.197,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Amelia","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","low_value",20,"true",0,0,1,1,2.583,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Mia","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","high_value",100,"false",25,25,5,5,3.854,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Margaret","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","high_value",100,"true",75,75,6,7,3.046,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Alice","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","low_value",20,"false",15,3,3,4,3.482,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Elizabeth","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","high_value",100,"true",25,25,5,4,6.311,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Susan","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","high_value",100,"false",15,15,4,4,3.247,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Isabella","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","high_value",100,"false",0,0,1,1,2.502,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Lisa","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","high_value",100,"true",15,15,3,4,3.409,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Sophia","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"rich","low_value",20,"false",25,5,4,4,3.145,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Barbara","Yes","Orange and Blue",NA,"Woman","33",TRUE,TRUE,104
"poor","low_value",20,"true",25,5,4,5,6.77,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Olivia","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","high_value",100,"false",100,100,7,7,4.57,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Linda","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","low_value",20,"true",15,3,3,3,3.361,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Mary","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","low_value",20,"false",25,5,4,4,3.179,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Lisa","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","low_value",20,"true",100,20,7,7,4.483,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Susan","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","high_value",100,"false",15,15,4,5,6.556,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Charlotte","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","high_value",100,"true",25,25,4,5,4.393,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Emma","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","low_value",20,"true",50,10,5,5,6.047,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Alice","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","high_value",100,"false",0,0,1,1,3.51,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Stephanie","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","high_value",100,"false",75,75,6,6,2.937,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Julia","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","high_value",100,"true",100,100,7,7,2.959,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Sarah","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","high_value",100,"false",25,25,5,5,3.243,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Sophia","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","low_value",20,"false",75,15,3,4,3.624,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Patricia","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","high_value",100,"false",50,50,6,6,3.774,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Amelia","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","high_value",100,"true",15,15,2,2,4.565,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Elizabeth","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","low_value",20,"false",0,0,1,1,9.234,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Margaret","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","low_value",20,"false",15,3,2,2,5.64,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Jennifer","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","high_value",100,"true",0,0,1,1,2.722,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Isabella","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","low_value",20,"true",75,15,6,6,4.502,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Nancy","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","high_value",100,"true",75,75,6,6,4.883,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Barbara","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","low_value",20,"true",0,0,1,1,8.693,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Betty","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","low_value",20,"false",50,10,3,3,3.218,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Mia","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","low_value",20,"false",100,20,4,4,2.691,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Jessica","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","high_value",100,"true",50,50,6,6,3.742,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Ava","Yes","Orange and Blue",NA,"Prefer not to say","29",TRUE,TRUE,105
"poor","high_value",100,"true",25,25,3,3,13.205,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Nancy","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","high_value",100,"false",100,100,7,6,29.151,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Jessica","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","low_value",20,"true",100,20,7,7,7.094,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Charlotte","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","high_value",100,"true",15,15,3,4,11.822,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Isabella","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","low_value",20,"true",50,10,7,7,5.971,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Susan","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","low_value",20,"false",100,20,5,5,13.941,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Elizabeth","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","low_value",20,"false",15,3,3,4,13.877,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Jennifer","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","high_value",100,"true",75,75,7,6,7.387,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Lisa","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","low_value",20,"false",25,5,4,5,5.536,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Alice","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","high_value",100,"true",50,50,7,7,5.013,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Sarah","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","high_value",100,"true",0,0,1,2,8.51,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Margaret","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","high_value",100,"false",25,25,3,5,5.892,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Ava","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","low_value",20,"true",0,0,1,5,6.167,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Amelia","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","low_value",20,"false",0,0,1,3,6.204,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Emma","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","low_value",20,"true",15,3,3,5,9.992,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Stephanie","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","low_value",20,"false",50,10,6,6,6.057,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Betty","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","high_value",100,"false",15,15,4,5,6.548,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Mary","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","high_value",100,"true",100,100,7,6,15.36,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Mia","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","low_value",20,"false",75,15,4,4,10.334,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Linda","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","low_value",20,"true",25,5,3,5,8.212,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Sophia","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","high_value",100,"false",50,50,7,7,5.218,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Patricia","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","high_value",100,"false",0,0,1,2,9.077,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Barbara","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","low_value",20,"true",75,15,7,6,6.381,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Olivia","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","high_value",100,"false",75,75,7,6,5.403,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Julia","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,106
"poor","low_value",20,"false",25,5,4,5,4.99,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Stephanie","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","high_value",100,"true",50,50,6,6,3.498,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Amelia","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","high_value",100,"true",100,100,7,7,3.411,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Barbara","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","low_value",20,"true",100,20,7,7,3.08,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Jennifer","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","low_value",20,"false",0,0,2,3,2.922,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Elizabeth","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","high_value",100,"false",100,100,7,7,2.732,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Charlotte","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","high_value",100,"true",15,15,3,3,2.786,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Sophia","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","low_value",20,"false",15,3,2,3,2.984,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Alice","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","low_value",20,"true",0,0,1,1,3.297,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Ava","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","low_value",20,"true",50,10,5,6,2.813,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Sarah","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","high_value",100,"true",0,0,1,1,2.933,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Patricia","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","high_value",100,"false",25,25,3,3,2.945,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Betty","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","low_value",20,"false",100,20,5,6,3.441,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Jessica","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","high_value",100,"true",75,75,6,6,3.352,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Emma","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","low_value",20,"true",25,5,3,3,3.264,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Julia","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","low_value",20,"true",15,3,2,2,2.767,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Lisa","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","high_value",100,"true",25,25,3,4,3.129,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Isabella","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","high_value",100,"false",0,0,1,1,2.875,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Mary","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","high_value",100,"false",75,75,6,6,2.668,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Mia","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","low_value",20,"false",50,10,4,5,3.436,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Susan","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","high_value",100,"false",50,50,5,6,3.333,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Nancy","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","low_value",20,"false",75,15,5,6,3.196,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Margaret","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","low_value",20,"true",75,15,5,6,3.414,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Olivia","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"poor","high_value",100,"false",15,15,5,6,3.232,"#FFB74D","#64B5F6","empathy_rating,welfare_tradeoff_rating","Linda","Yes","Orange and Blue",NA,"Man","24",TRUE,TRUE,107
"rich","high_value",100,"true",15,15,3,3,9.265,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Lisa","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","low_value",20,"true",50,10,5,6,8.849,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Nancy","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","high_value",100,"true",100,100,7,7,9.381,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Susan","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","high_value",100,"false",15,15,3,3,9.257,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Barbara","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","low_value",20,"false",75,15,3,3,10.933,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Mia","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","low_value",20,"true",25,5,3,4,15.631,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Jessica","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","high_value",100,"true",50,50,5,5,6.856,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Isabella","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","low_value",20,"true",100,20,7,7,6.467,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Jennifer","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","low_value",20,"true",15,3,2,2,9.559,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Charlotte","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","low_value",20,"false",50,10,4,4,27.399,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Margaret","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","low_value",20,"true",0,0,1,1,8.214,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Stephanie","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","high_value",100,"true",75,75,4,3,12.66,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Patricia","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","low_value",20,"false",25,5,4,4,6.814,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Ava","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","low_value",20,"false",0,0,1,1,8.87,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Linda","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","high_value",100,"false",75,75,5,5,5.936,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Betty","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","high_value",100,"false",50,50,5,5,7.832,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Mary","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","high_value",100,"false",25,25,2,2,7.832,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Alice","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","high_value",100,"false",100,100,7,7,11.012,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Amelia","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","high_value",100,"false",0,0,1,1,6.321,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Sarah","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","high_value",100,"true",0,0,1,1,6.87,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Sophia","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","low_value",20,"true",75,15,6,6,6.048,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Julia","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","high_value",100,"true",25,25,3,3,8.678,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Elizabeth","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","low_value",20,"false",15,3,2,2,12.812,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Olivia","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","low_value",20,"false",100,20,4,4,9.268,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Emma","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,108
"rich","high_value",100,"false",75,75,7,7,11.957,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Elizabeth","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,109
"rich","high_value",100,"false",0,0,1,1,12.072,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Lisa","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,109
"rich","high_value",100,"false",100,100,7,7,7.49,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Patricia","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,109
"rich","high_value",100,"true",25,25,3,3,13.083,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Sophia","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,109
"rich","high_value",100,"false",15,15,3,3,9.957,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Isabella","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,109
"rich","low_value",20,"false",15,3,2,2,11.304,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Betty","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,109
"rich","low_value",20,"false",25,5,2,2,11.845,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Margaret","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,109
"rich","high_value",100,"true",75,75,7,7,9.628,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Mia","Yes","Orange and Blue",NA,"Woman","54",TRUE,TRUE,109
